song_id,song_name,artists,genres
24346739,Keep It Light,Jack Harlow,"deep underground hip hop,pop rap,underground hip hop"
24345088,Route 66 (feat. EST Gee),Jack Harlow; EST Gee,"deep underground hip hop,pop rap,underground hip hop"
24347613,Same Guy (feat. Adam Levine),Jack Harlow; Adam Levine,"pop rock,deep underground hip hop,pop rap,underground hip hop"
10104275,Leña para el Carbón,DJ Alex,""
9840052,Me Vas a Extranar - En Vivo,Damas Gratis; Viru Kumbieron,"cumbia villera,cumbia pop,cumbia villera"
8140069,No Te Creas Tan Importante - En Vivo,Damas Gratis; Viru Kumbieron,"cumbia villera,cumbia pop,cumbia villera"
9875644,Me Voy,Rombai,cumbia pop
10095421,Tan bien (feat. Agus Padilla),Lit Killah; Agus Padilla,"cumbia pop,argentine hip hop,trap argentino"
9664090,Árabe,Papichamp; Ecko,"argentine hip hop,trap argentino,cumbia pop"
8190142,Intento,Ulises Bueno,"cuarteto,cumbia pop"
9920823,Quiero Volver,TINI; Sebastian Yatra,"colombian pop,latin pop,pop argentino"
4943,Una Cerveza,Rafaga,"cumbia chilena,cumbia villera"
6222832,Ocho Cuarenta,Rodrigo,"argentine rock,cuarteto,cumbia pop,cumbia villera,rock en espanol"
9900231,Amor (Ft. Mon Laferte) - MTV Unplugged,Los Auténticos Decadentes; Mon Laferte,"latin alternative,latin pop,argentine rock,cuarteto,latin alternative,latin rock,rock en espanol,ska argentino"
9862654,Bye,Ecko,"argentine hip hop,trap argentino"
10050844,Ella es una G,C.R.O; Duki,"argentine hip hop,trap argentino,trap argentino"
4258385,No Me Arrepiento de Este Amor,Gilda,"argentine rock,cumbia villera,rock en espanol"
472234,Amores Como el Nuestro,Los Charros,"chamame,cumbia villera"
9810384,Si te vas,Lit Killah,"argentine hip hop,trap argentino"
9891977,Control,Agus Padilla; Ecko,"argentine hip hop,trap argentino,cumbia pop"
9701528,No Me Llores,Duki; Leby,"argentine hip hop,trap argentino"
3740243,Mirá Como Está La Vagancia,Damas Gratis,cumbia villera
9776514,Ahora Mírame,Ulises Bueno,"cuarteto,cumbia pop"
1454484,Soy cordobes,Rodrigo,"argentine rock,cuarteto,cumbia pop,cumbia villera,rock en espanol"
472111,Olvídala,Los Palmeras,"argentine rock,cumbia pop,cumbia santafesina,cumbia villera"
6879278,Mentirosa,Rafaga,"cumbia chilena,cumbia villera"
434698,Yo Tomo Licor,Amar Azul,"chicha,cumbia chilena,cumbia villera"
472090,Dime si eres feliz,La Champions Liga,"cumbia pop,cumbia villera"
472239,Que Bonito,Banda XXI,"argentine rock,cuarteto,cumbia pop,cumbia villera"
9700927,Sin Querer Queriendo (feat. Mau y Ricky),Lali; Mau y Ricky,"argentine telepop,cumbia pop,latin viral pop,pop argentino,reggaeton,latin pop,reggaeton"
2512539,El Bombón,Los Palmeras,"argentine rock,cumbia pop,cumbia santafesina,cumbia villera"
434683,Nunca me Faltes,Antonio Rios,"chicha,cumbia chilena,cumbia ranchera,cumbia villera"
473023,La Ventanita,Grupo Sombras,cumbia villera
8189154,Rompe,Papichamp; Ecko; DJ Tao,"argentine hip hop,trap argentino,cumbia pop"
150324,Fuiste,Gilda,"argentine rock,cumbia villera,rock en espanol"
622169,La Cumbita,Tambó Tambó,cumbia villera
9825373,Árabe - Remix,DJ Alex; Papichamp; Ecko,"argentine hip hop,trap argentino,cumbia pop"
481683,Deja De Llorar,El Polaco,"cumbia pop,cumbia villera"
620174,Adicto A Ti,Walter Olmos,cuarteto
6967861,La Cola,Los Palmeras,"argentine rock,cumbia pop,cumbia santafesina,cumbia villera"
841484,Te Vas a Arrepentir,La Nueva Luna,"argentine rock,cumbia pop,cumbia villera"
8323054,Cuando me Enamoro,Banda XXI,"argentine rock,cuarteto,cumbia pop,cumbia villera"
472059,Se Parece Más A Ti,Jambao,"cuarteto,cumbia villera"
620358,Yo me Enamoré,Amar Azul,"chicha,cumbia chilena,cumbia villera"
796740,Como le digo,Rodrigo,"argentine rock,cuarteto,cumbia pop,cumbia villera,rock en espanol"
7669415,Perra,Los Palmeras; Filarmónica de Santa Fe,"argentine rock,cumbia pop,cumbia santafesina,cumbia villera"
9976577,Hitazos: Amores Como el Nuestro / Que Fue / Algún día / Tu Amor Me Quema / Arrepiéntete / Tarjetita de Invitación / Empujaito / Si Tu Te Vas / El Aguacero / Tu Juguete / Mujer Que Mal Me Pagas...,Daniel Cardozo; Dario y Su Grupo Angora; Los del Fuego; Sebastian Mendoza; Daniel Agostini; Walter Encina; La Nueva Luna; Grupo Green; Grupo Red; 7 Lunas; Antonio Rios; Adrián y Los Dados Negros; Lia Crucet; Gilda; Alcides; Los Palmeras; Koli Arce; Supermerk2; Leo Mattioli; Bronco; Grupo Veneno; Mario Luis,"banda,cumbia,grupera,latin,latin pop,norteno,ranchera,regional mexican,cumbia chilena,cumbia ranchera,cumbia pop,cumbia villera,cumbia villera,argentine rock,cumbia pop,cumbia santafesina,cumbia villera,argentine rock,cumbia pop,cumbia santafesina,cumbia villera,cumbia villera,argentine rock,cumbia villera,rock en espanol,chicha,cumbia chilena,cumbia ranchera,cumbia villera,cumbia chilena,cumbia ranchera,cumbia villera,chamame,cumbia villera,argentine rock,cumbia pop,cumbia villera,cumbia chilena,cumbia paraguaya,cumbia villera,cumbia villera,cumbia villera,cumbia pop,cumbia santafesina,cumbia villera,cumbia santafesina,chamame,cumbia villera,cumbia boliviana"
9919849,Por Que Te Vas,TINI; Cali Y El Dandee,"champeta,colombian pop,electro latino,latin,latin pop,reggaeton,tropical,latin pop,pop argentino"
471451,El humo de mi fasito,Damas Gratis,cumbia villera
9590264,Me Extrañarás,Rodrigo; Ulises Bueno,"argentine rock,cuarteto,cumbia pop,cumbia villera,rock en espanol,cuarteto,cumbia pop"
10007986,Perdóname,FMK,trap argentino
8412559,Iluminará,La Nueva Luna,"argentine rock,cumbia pop,cumbia villera"
6232152,La Cabaña,La K'onga,"cuarteto,cumbia pop"
8442232,El Clavo - Remix,Prince Royce; Maluma,"bachata,latin,latin pop,pop,reggaeton,tropical,reggaeton"
10198867,El Baile de las Egresadas,DJ Alan Gomez,cumbia pop
1592707,Trátame Suavemente - Remasterizado 2007,Soda Stereo,"argentine rock,latin alternative,latin rock,rock en espanol,ska argentino"
3358,Márchate ahora,Los Totora,cumbia pop
9409732,Te Robo,Zato DJ,""
6222833,Tramposa Y Mentirosa,Leo Mattioli,"argentine rock,cumbia pop,cumbia santafesina,cumbia villera"
5978879,Olvídala,Banda XXI,"argentine rock,cuarteto,cumbia pop,cumbia villera"
4477168,Piel a Piel,Dame 5,cumbia pop
10179589,Gabriela,Ulises Bueno,"cuarteto,cumbia pop"
10198868,Pla Cacha Pla - Remix,DJ Alan Gomez,cumbia pop
4444919,Cuando Se Pone a Bailar,Rombai,cumbia pop
619966,Mil Horas,Los Abuelos De La Nada,"argentine rock,latin alternative,latin rock,rock en espanol,rock nacional,ska argentino"
472341,Paisaje,Gilda,"argentine rock,cumbia villera,rock en espanol"
472098,Nunca quise,Intoxicados,"argentine rock,latin alternative,latin rock,rock en espanol,rock nacional,ska argentino"
7547449,Infiel,Ulises Bueno,"cuarteto,cumbia pop"
8363384,Soltero Hasta la Tumba,El Reja,cumbia pop
3445,Crimen,Gustavo Cerati,"argentine rock,latin alternative,latin rock,rock en espanol"
3412,Spaghetti Del Rock,Divididos,"argentine rock,latin alternative,latin rock,rock en espanol,rock nacional,ska argentino"
2512609,Una Ráfaga de Amor,Rafaga,"cumbia chilena,cumbia villera"
9863629,DJ ALEX - Asesina [Fiestero Remix],DJ Alex,""
10072733,Una Calle Nos Separa,Nestor En Bloque,"cumbia paraguaya,cumbia pop,cumbia villera"
8051401,Lo Intentamos,La Poderosa Sonora Master,""
7078217,El Embrujo,Los Palmeras,"argentine rock,cumbia pop,cumbia santafesina,cumbia villera"
470345,Violeta,Alcides,cumbia villera
6221513,La Pollera Amarilla,"Gladys """"La bomba tucumana""""",""
1220317,Enamorado de Ti,La Nueva Luna,"argentine rock,cumbia pop,cumbia villera"
9938079,Tres Rosas,Seven Kayne,"argentine hip hop,trap argentino,trap latino"
9837681,Otra Botella,Neo Pistea; KHEA; Omar Varela,"zapstep,argentine hip hop,trap argentino,argentine hip hop,trap argentino"
9880503,Mi Chain de Roque,Duki,"argentine hip hop,trap argentino"
5990581,Sentado en la Esquina,La Piedra Urbana,"cumbia pop,cumbia villera"
10146947,Condenado Para El Millón,Paulo Londra,"argentine hip hop,trap argentino,trap latino"
7892927,Se Te Ve la Tanga,Damas Gratis,cumbia villera
6196665,Perro Fiel,Shakira; Nicky Jam,"colombian pop,dance pop,latin,latin pop,mexican pop,pop,latin,latin hip hop,pop,reggaeton,tropical"
472291,Pasos Al Costado,Turf,"argentine rock,cumbia pop,latin alternative,latin rock,rock en espanol,rock nacional"
8348332,Hijo De La Noche,Duki; YSY A; C.R.O,"argentine hip hop,trap argentino,trap argentino,argentine hip hop,trap argentino"
9731510,PURPURA,WOS,argentine indie
10040660,Tamo Loco,YSY A,"argentine hip hop,trap argentino"
10038492,Ahora No (feat. Kodigo),FMK; Kodigo,"argentine hip hop,trap argentino,trap argentino"
147305,Creo,Callejeros,"argentine rock,cumbia pop,cumbia villera,latin alternative,rock en espanol"
9330493,Bufón,Lit Killah,"argentine hip hop,trap argentino"
3491,Personalmente,Las Pelotas,"argentine reggae,argentine rock,latin alternative,latin rock,rock en espanol,rock nacional"
10208862,Vuelve,Coscu,trap argentino
10011547,Ice,Ecko,"argentine hip hop,trap argentino"
8315802,Como Le Digo,KHEA,"argentine hip hop,trap argentino"
9920828,Consejo de Amor,TINI; Morat,"latin pop,pop argentino,colombian pop,latin pop"
9898536,ANDRÓMEDA,WOS,argentine indie
8377952,Piso,Bhavi; Ecko,"argentine hip hop,trap argentino,argentine hip hop,trap argentino"
6222831,Campanas en la Noche,Los Tipitos,"argentine rock,cumbia pop,latin alternative,latin rock,rock en espanol,rock nacional"
1169119,Me Gusta,Ciro y los Persas,"argentine rock,cumbia pop,latin alternative,latin rock,rock en espanol,rock nacional"
3770175,Oncemil,Abel Pintos,"argentine rock,argentine telepop,folklore argentino,pop argentino,rock en espanol"
3438,Seguir Viviendo Sin Tu Amor,Luis Alberto Spinetta,"argentine indie,argentine rock,latin alternative,latin rock,rock en espanol,rock nacional"
8105595,Quavo #Mododiablo,Duki; Ysy A; Neo Pistea,"argentine hip hop,trap argentino,argentine hip hop,trap argentino,argentine hip hop,trap argentino"
472068,La razón que te demora,La Renga,"argentine rock,latin alternative,latin rock,rock en espanol,rock nacional"
7578707,Vete,KHEA,"argentine hip hop,trap argentino"
7897045,Mi Mala - Remix,Mau y Ricky; KAROL G; Becky G; Leslie Grace; Lali,"latin viral pop,pop,rap latina,reggaeton,bachata,latin,latin pop,reggaeton,tropical,argentine telepop,cumbia pop,latin viral pop,pop argentino,reggaeton,latin pop,reggaeton,reggaeton"
10107124,A las nueve,No Te Va Gustar,"latin alternative,latin rock,rock en espanol"
9369535,Ferrari,Duki; Dicc,"argentine hip hop,trap argentino"
7943457,Si Te Sentis Sola,Duki,"argentine hip hop,trap argentino"
4959,Flaca,Andrés Calamaro,"argentine rock,cantautor,latin alternative,latin rock,pop argentino,rock en espanol"
623864,Una Nueva Noche Fría,Callejeros,"argentine rock,cumbia pop,cumbia villera,latin alternative,rock en espanol"
3471,Juntos a La Par,Pappo,"argentine heavy metal,argentine rock,latin alternative,latin metal,latin rock,rock en espanol,rock nacional"
10174399,Screenshot,KHEA,"argentine hip hop,trap argentino"
8245929,Rockstar,Duki,"argentine hip hop,trap argentino"
9864764,Me Frontió,Justin Quiles; Alex Rose; Dímelo Flow; Gigolo Y La Exce,"latin,reggaeton,tropical,reggaeton,reggaeton flow,trap latino,perreo,reggaeton,reggaeton flow,trap latino,reggaeton flow,trap latino"
4241182,Zafar,La Vela Puerca,"cumbia pop,latin alternative,latin rock,rock en espanol"
54393,Puente,Gustavo Cerati,"argentine rock,latin alternative,latin rock,rock en espanol"
10096001,¿Qué Vas a Hacer?,Ricardo Montaner,"latin,latin pop,tropical"
10179349,Calmax,Fer Palacio,""
10210847,Ballin',Duki,"argentine hip hop,trap argentino"
9897073,Jaleo,Nicky Jam; Steve Aoki,"latin,latin hip hop,pop,reggaeton,tropical,big room,dance pop,edm,electro house,pop,tropical house"
7520955,Pakman,De La Calle; Papichamp,"cumbia pop,cumbia villera,cumbia pop"
10219776,Dame Más,Bhavi,"argentine hip hop,trap argentino"
10228694,Como Le Digo,KHEA; Barloe Team,"argentine hip hop,trap argentino"
10241485,Dame Mas (feat. Bhavi),Mueva Records; Bhavi,"argentine hip hop,trap argentino"
6278491,Prohibido,Callejeros,"argentine rock,cumbia pop,cumbia villera,latin alternative,rock en espanol"
10249592,Pla Cacha Pla - Remix,DJ Alan Gomez; Bebo Yau,"ecuadorian pop,cumbia pop"
278013,Tan Solo,Los Piojos,"argentine rock,latin alternative,latin rock,rock en espanol,rock nacional"
4082803,Balada Del Diablo y La Muerte,La Renga,"argentine rock,latin alternative,latin rock,rock en espanol,rock nacional"
472106,Esta Saliendo El Sol,Intoxicados,"argentine rock,latin alternative,latin rock,rock en espanol,rock nacional,ska argentino"
10206668,Leña para el Carbon - Remix,CB Records Music,""
10278570,No Lo Entiendo,Bhavi; KHEA,"argentine hip hop,trap argentino,argentine hip hop,trap argentino"
10281057,Pim Pum Pam Mamucha,DJ Alex,""
10281718,Cien Años,Abel Pintos,"argentine rock,argentine telepop,folklore argentino,pop argentino,rock en espanol"
10299408,Arabe - Remix,FIESTA!,""
10301539,Leña para el Carbón - Remix,FIESTA!,""
10305244,She Don't Give a Fo,Barloe Team; KHEA; Duki,"argentine hip hop,trap argentino,argentine hip hop,trap argentino"
10305248,Pistola II,Pekeño 77,rap uruguayo
10283470,Me Voy (feat. Abraham Mateo & Reykon) - Remix,Rombai; Abraham Mateo; Reykon,"latin arena pop,latin pop,latin viral pop,reggaeton,spanish pop,latin,latin hip hop,latin pop,pop,reggaeton,reggaeton flow,trap latino,tropical,cumbia pop"
10261894,Colombiana - Remix,Marcianos Crew; Duki; Homer El Mero Mero; Neo Pistea,"argentine hip hop,trap argentino,argentine hip hop,trap argentino,argentine hip hop,trap argentino,argentine hip hop"
10011512,Lindo Pero Bruto,Thalia; Lali,"dance pop,latin,latin pop,mexican pop,pop,tropical,argentine telepop,cumbia pop,latin viral pop,pop argentino,reggaeton"
10315737,Rompe,Papichamp; Ecko,"argentine hip hop,trap argentino,cumbia pop"
10324562,Árabe,Papichamp; Ecko,"argentine hip hop,trap argentino,cumbia pop"
9558371,Hora Locax - Remix,Axel Caram; Fer Palacio,cumbia pop
10339958,Parte de Mi (feat. Lit Killah),FMK; Lit Killah,"argentine hip hop,trap argentino,trap argentino"
10340502,"Trap.n.Export (feat. Duki, Ysy A & Neo Pistea)",Modo Diablo; Duki; Neo Pistea; YSY A,"argentine hip hop,trap argentino,argentine hip hop,trap argentino,argentine hip hop,trap argentino,trap argentino"
10041805,Linaje,YSY A,"argentine hip hop,trap argentino"
10362110,Sigo Fresh,Fuego; Duki,"latin,latin hip hop,rap dominicano,reggaeton,reggaeton flow,trap espanol,trap latino,tropical,argentine hip hop,trap argentino"
10365430,C14TORCE II,Cazzu,"argentine hip hop,rap latina,trap argentino,trap latino"
6222834,Seminare,Serú Girán,"argentine indie,argentine rock,latin alternative,latin rock,rock en espanol,rock nacional"
10365724,Verano Hater,Dante Spinetta; Duki,"argentine indie,argentine rock,argentine hip hop,trap argentino"
10363436,Makina de Armado,Duki; KHEA; Neo Pistea,"argentine hip hop,trap argentino,argentine hip hop,trap argentino,argentine hip hop,trap argentino"
10408272,C14Torce,Cazu,""
10405131,Tony Love - Remix,Pekeño 77; Luck Ra; Tobi,"trap argentino,trap argentino,rap uruguayo"
3464,Adiós,Gustavo Cerati,"argentine rock,latin alternative,latin rock,rock en espanol"
10462834,Recalienta,Emilia,cumbia pop
10494721,Control (feat. Ecko),Agus Padilla; Ecko,"argentine hip hop,trap argentino,cumbia pop"
10500256,Move,C.R.O; Neo Pistea,"argentine hip hop,trap argentino,trap argentino"
10150274,Tan lejos,No Te Va Gustar,"latin alternative,latin rock,rock en espanol"
10467517,Tanta Falta Remix,Bryant Myers; Nicky Jam,"latin,latin hip hop,pop,reggaeton,tropical,latin,reggaeton,reggaeton flow,trap latino,tropical"
10515253,Leña para el Carbón - Remix,FIESTA!,""
10530174,"Buenos Aires (feat. Khea, Bhavi)",Seven Kayne; KHEA; Bhavi,"argentine hip hop,trap argentino,argentine hip hop,trap argentino,trap latino,argentine hip hop,trap argentino"
10515532,Rangos,Pekeño 77,rap uruguayo
10538785,Money,C.R.O,trap argentino
10545426,Vapormax,Duki,"argentine hip hop,trap argentino"
7083135,"Tumbando El Club (feat. C.R.O., Mike Southside & Coqeein Montana)",0-600; Neo Pistea; C.R.O; Mike Southside; Coqeéin Montana,"argentine hip hop,trap argentino,trap espanol,argentine hip hop,trap argentino,trap argentino,argentine hip hop,trap argentino,trap espanol"
10572435,Money,MDBCrew; C.R.O,trap argentino
10988026,Andromeda,WOS,argentine indie
4143387,Mil Horas,Los Abuelos De La Nada,"argentine rock,latin alternative,latin rock,rock en espanol,rock nacional,ska argentino"
11034740,Domingo,Homer El Mero Mero,argentine hip hop
11033357,Nati,YSY A,"argentine hip hop,trap argentino"
11037881,Domingo,MDBCrew; Homer El Mero Mero; YSY A,"argentine hip hop,trap argentino,argentine hip hop"
11048606,Chau,No Te Va Gustar; Julieta Venegas,"latin,latin alternative,latin pop,latin rock,pop,rock en espanol,latin alternative,latin rock,rock en espanol"
11077046,Vuelta a la Luna - Remix,YSY A,"argentine hip hop,trap argentino"
10580117,Ya No Mas,DJ Alex,""
11087324,Por La Carretera,C.R.O,trap argentino
11087326,Tussi,Marcianos Crew; Duki; YSY A,"argentine hip hop,trap argentino,argentine hip hop,trap argentino,argentine hip hop,trap argentino"
11082448,Glitter,Bhavi; Paco Amoroso; Halpe,"argentine hip hop,trap argentino,trap argentino"
10247533,7 Pakas,C.R.O,trap argentino
11100034,Eclipse,Lit Killah,"argentine hip hop,trap argentino"
11101062,Me Muero de Amor - En Vivo,Damas Gratis; El Viejo Marquez,cumbia villera
11099244,2 Pa' 2,Rombai,cumbia pop
11171085,22,TINI; Greeicy,"latin pop,pop argentino,colombian pop,latin,latin pop,r&b en espanol,reggaeton,tropical"
10528955,OUKE,CA7RIEL; Paco Amoroso,"argentine indie,trap argentino,trap argentino"
472185,Sin Principio Ni Final,Abel Pintos,"argentine rock,argentine telepop,folklore argentino,pop argentino,rock en espanol"
10564306,Ya No Mas,Fer Palacio; DJ Alex,""
11238810,La Cobra,j mena,"cumbia pop,pop argentino"
9701166,Somos Amantes,Lali,"argentine telepop,cumbia pop,latin viral pop,pop argentino,reggaeton"
6973340,La Tonta,Jimena Baron,argentine telepop
10996373,Se Quema,Miss Bolivia; j mena,"nu-cumbia,rap latina,cumbia pop,pop argentino"
11935112,Calle2,FMK,trap argentino
9723012,Jurabas Tu,Los del Fuego,"cumbia pop,cumbia santafesina,cumbia villera"
11651288,Otro trago - Remix,DJ Alex,""
11369654,Wapo Traketero,Nicki Nicole,""
12498707,C14Torce Ii,Cazu,""
11824128,Desde Cero,Ecko,"argentine hip hop,trap argentino"
6870973,Un Poco de Amor Francés,Patricio Rey y sus Redonditos de Ricota,"argentine rock,latin alternative,latin rock,rock en espanol,rock nacional"
12370236,La cobra - Remix,DJ Alex,""
12720061,Hijo de la Noche,Duki; C.R.O; YSY A,"argentine hip hop,trap argentino,trap argentino,argentine hip hop,trap argentino"
12748783,Sigo Fresh,Fuego; Duki,"latin,latin hip hop,rap dominicano,reggaeton,reggaeton flow,trap espanol,trap latino,tropical,argentine hip hop,trap argentino"
12738856,Tengo Sed,Bardero$,argentine hip hop
12839016,La Clase,Cazzu; Duki; Neo Pistea; YSY A,"argentine hip hop,trap argentino,argentine hip hop,rap latina,trap argentino,trap latino,argentine hip hop,trap argentino,argentine hip hop,trap argentino"
12850387,Mucha Data,Cazzu,"argentine hip hop,rap latina,trap argentino,trap latino"
12850389,Rally,Cazzu,"argentine hip hop,rap latina,trap argentino,trap latino"
12844897,Mentiste,Cazzu,"argentine hip hop,rap latina,trap argentino,trap latino"
12860899,Penas y Problemas,Cazzu,"argentine hip hop,rap latina,trap argentino,trap latino"
12860900,Al Revés,Cazzu,"argentine hip hop,rap latina,trap argentino,trap latino"
12719573,Quavo #Mododiablo,Duki; YSY A; Neo Pistea,"argentine hip hop,trap argentino,argentine hip hop,trap argentino,argentine hip hop,trap argentino"
12719569,Lebron,Duki,"argentine hip hop,trap argentino"
11172747,Impaciente,Chencho Corleone; Miky Woodz,"reggaeton,reggaeton flow,trap latino,reggaeton,reggaeton flow"
12933514,Rockstar,Mueva Records,""
621643,11 Y 6,Fito Paez,"argentine rock,latin alternative,latin rock,nueva cancion,rock en espanol,rock nacional"
12985693,Entre Cuatro Paredes,Duki; Vicentico; La Bomba de Tiempo,"argentine rock,latin alternative,latin rock,rock en espanol,argentine reggae,argentine hip hop,trap argentino"
12583906,Wapo Traketero,Nicki Nicole,""
11001924,Uno más uno,DJ Alex,""
12719740,No Me Llores,Duki; Leby,"argentine hip hop,trap argentino"
13052476,Si No Fue Asi,Midel; Seven Kayne,"argentine hip hop,trap argentino,argentine hip hop,trap argentino,trap latino"
13068645,Tu Recuerdo,C.R.O,trap argentino
13068488,TRAPPERZ A Mafia Da Sicilia (feat. MC Davo & Fuego),Felp 22; Rauw Alejandro; Duki; Fuego; MC Davo,"latin viral pop,mexican hip hop,trap mexicano,latin,latin hip hop,rap dominicano,reggaeton,reggaeton flow,trap espanol,trap latino,tropical,reggaeton,reggaeton flow,argentine hip hop,trap argentino"
13121073,Sol y Luna,Duki,"argentine hip hop,trap argentino"
10517468,Ya No Más,Pilar Pascual; Santiago Saez,latin viral pop
11039502,A Las Nueve,No Te Va Gustar,"latin alternative,latin rock,rock en espanol"
6870962,Un Ángel para Tu Soledad,Patricio Rey y sus Redonditos de Ricota,"argentine rock,latin alternative,latin rock,rock en espanol,rock nacional"
13144569,Quien Empezó,j mena; Cazzu,"argentine hip hop,rap latina,trap argentino,trap latino,cumbia pop,pop argentino"
13145304,Mundo Ganado,Divididos,"argentine rock,latin alternative,latin rock,rock en espanol,rock nacional,ska argentino"
13145271,No Sigas,Dante Spinetta; Neo Pistea,"argentine indie,argentine rock,argentine hip hop,trap argentino"
11602362,"BZRP Music Sessions, Vol. 3 (feat. Paco Amoroso)",Bizarrap; Axel Fiks; Paco Amoroso,"argentine hip hop,trap argentino,trap argentino"
13214878,Todo de Oro,YSY A,"argentine hip hop,trap argentino"
842199,Por Mil Noches,Airbag,cumbia pop
11197540,Cómo estás,Ke Personajes,cumbia pop
13225048,Karma,Neo Pistea,"argentine hip hop,trap argentino"
13298344,Ola Mina XD,CA7RIEL; Paco Amoroso,"argentine indie,trap argentino,trap argentino"
11777759,Disfruto,Ke Personajes,cumbia pop
13355110,"Dillom: Bzrp Music Sessions, Vol. 9",Bizarrap; Dillom,"argentine hip hop,trap argentino,trap argentino"
13446424,ANIMAL,Acru; WOS,"argentine hip hop,argentine indie"
13214802,Deja Tus Besos - Remix,Natti Natasha; Chencho Corleone,"latin,rap latina,reggaeton,tropical,reggaeton,reggaeton flow"
13575669,"Frijo: Bzrp Music Sessions, Vol. 10",Bizarrap; Frijo,"argentine hip hop,trap argentino,argentine hip hop,trap argentino"
13581714,Se Acabó,j mena,"cumbia pop,pop argentino"
13578786,Suéltate El Pelo,TINI,"latin pop,pop argentino"
13612759,OUKE,CA7RIEL; Paco Amoroso,"argentine indie,trap argentino,trap argentino"
13617958,Zigzag,Bhavi; Ecko,"argentine hip hop,trap argentino,argentine hip hop,trap argentino"
13639239,Quien Empezó,j mena; Cazzu,"argentine hip hop,rap latina,trap argentino,trap latino,cumbia pop,pop argentino"
13639241,La Cobra,j mena,"cumbia pop,pop argentino"
13639242,Se Acabó,j mena,"cumbia pop,pop argentino"
13627464,Gato,j mena; Rafaga,"cumbia chilena,cumbia villera,cumbia pop,pop argentino"
13639244,Traicionera,j mena,"cumbia pop,pop argentino"
13639245,ADN,j mena,"cumbia pop,pop argentino"
13639246,Dos Corazones,j mena,"cumbia pop,pop argentino"
13639248,Castigo,j mena,"cumbia pop,pop argentino"
12705259,"Pekeño 77: Bzrp Music Sessions, Vol. 5",Bizarrap; Pekeño 77,"argentine hip hop,trap argentino,rap uruguayo"
13644230,"Kiddo Toto: Bzrp Music Sessions, Vol. 11",Bizarrap; Kiddo Toto,"argentine hip hop,trap argentino,trap argentino"
4095868,Arde la Ciudad,Mancha De Rolando,"argentine rock,cumbia pop,latin alternative,latin rock,rock en espanol,rock nacional"
10549072,Superglue,Dillom; Ill Quentin,trap argentino
13672705,"Blunted Vato Sessions, Vol. 4",Bizarap,""
12450038,EL EFECTO - REMIX,DJ Alex,""
13681127,"Mesita: Bzrp Music Sessions, Vol. 12",Bizarrap; Mesita,"argentine hip hop,trap argentino,trap argentino"
10183615,Sólo con un Beso,Los Totora,cumbia pop
12747876,"Blunted Vato: Bzrp Music Sessions, Vol. 4",Bizarrap; Blunted Vato,"argentine hip hop,trap argentino,trap espanol,argentine hip hop,trap argentino"
13701153,Animal,Acru,""
13749362,Años Luz,Nicki Nicole,""
1169226,Mirenla,Ciro y los Persas,"argentine rock,cumbia pop,latin alternative,latin rock,rock en espanol,rock nacional"
13803163,"CA7RIEL: Bzrp Music Sessions, Vol.14",CA7RIEL; Bizarrap,"argentine hip hop,trap argentino,argentine indie,trap argentino"
13798287,No Soy Yo,Emilia; Darell,"latin hip hop,reggaeton flow,trap latino,cumbia pop"
13817129,Traje unos tangos,YSY A,"argentine hip hop,trap argentino"
146061,Loco (Tu Forma De Ser),Los Auténticos Decadentes,"argentine rock,cuarteto,latin alternative,latin rock,rock en espanol,ska argentino"
13798332,#AYFKM (Freestyle),Ecko,"argentine hip hop,trap argentino"
3953447,Arrancacorazones,Attaque 77,"argentine punk,argentine rock,latin alternative,latin rock,rock en espanol,rock nacional,ska argentino"
6296403,El Fantasma,Árbol,"argentine rock,latin alternative,latin rock,rock en espanol,rock nacional"
8140722,Deja Vu,Gustavo Cerati,"argentine rock,latin alternative,latin rock,rock en espanol"
8140726,Cactus,Gustavo Cerati,"argentine rock,latin alternative,latin rock,rock en espanol"
13844826,Detenido,Pekeño 77; Homer El Mero Mero,"argentine hip hop,rap uruguayo"
13661808,Chinax,Fer Palacio,""
13879643,24K,Frijo; Santoz; Duki,"argentine hip hop,trap argentino,argentine hip hop,trap argentino"
12982121,Perreito,Mariah Angeliq,rap latina
472259,Me Gustas Mucho,Viejas Locas,"argentine rock,latin alternative,latin rock,rock en espanol,rock nacional"
6870977,El Pibe de los Astilleros,Patricio Rey y sus Redonditos de Ricota,"argentine rock,latin alternative,latin rock,rock en espanol,rock nacional"
13930063,Jimmy Fallon,Lucho SSJ,trap chileno
13690854,Cristina Remix,DJ Alex,""
13155900,La Playax,Fer Palacio,""
13729288,Rangos,Pekeño 77,rap uruguayo
13978451,Two 1 Two,Kiddo Toto; Cieloazul,trap argentino
13978111,Goteo - El Paredon Live Session,Duki,"argentine hip hop,trap argentino"
14263096,"Tengo 30 (feat. Duki, Cazzu, Neo Pistea & Tali Goya)",KHEA; Duki; Cazzu; Neo Pistea; Tali Goya,"argentine hip hop,trap argentino,argentine hip hop,rap latina,trap argentino,trap latino,argentine hip hop,trap argentino,argentine hip hop,trap argentino,dembow,dominican pop,rap dominicano,trap espanol"
14271862,A$Ap,Dillom; Muerejoven,trap argentino
13315065,Rompe el Party - Remix,Sael; El Villano; Mozthaza,"cumbia pop,cumbia pop"
13913026,Baila Conmigo,DJ Alex,""
12624213,Cristinax,Fer Palacio,""
